,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
10,5GQl66ESQNWRukXpu7QIw2,0.8335046248715314,0.9129078652306276,0.8181818181818182,0.8008660497020559,1.0,0.0635036496350365,0.0429718875502008,0.8174523570712136,0.36615384615384616,0.3484069886947585,0.4838893100833965,17
11,29NkXsXGvB5bpL0Dhb8QNj,0.5806783144912641,0.825815730461255,0.7272727272727273,0.7644421451974478,1.0,0.04796663190823775,0.0004819277108433735,0.8385155466399197,0.11384615384615386,0.08530318602261049,0.5000927524075298,17
12,5yrVTCs3Yt8hVjPjVsSDsr,0.5539568345323741,0.776763838464712,0.6363636363636364,0.7617596903680711,1.0,0.0429614181438999,0.00046285140562249,0.8846539618856569,0.11282051282051284,0.07780061664953751,0.5001008178342716,17
13,5sOap8pwTZTr4l3QKLLA5L,0.5981500513874614,0.9079025701289396,0.6363636363636364,0.7540188921461555,1.0,0.04556830031282587,0.003433734939759036,0.8645937813440321,0.11487179487179489,0.20863309352517986,0.5000524252738212,17
14,38gi7QvNvMETgVhlL1zZQm,0.3720452209660843,0.8538453830307083,0.6363636363636364,0.8124006054683758,1.0,0.05974973931178311,0.00044477911646586345,0.9699097291875627,0.09856410256410258,0.19321685508735867,0.43798896649621727,17
15,2gMAZEiJVP0fx2jdMI0Rsy,0.4707091469681398,0.7227066513664807,0.6363636363636364,0.8475216033415722,1.0,0.03576642335766423,0.005331325301204819,0.9127382146439318,0.3035897435897436,0.13874614594039056,0.40315438839869017,17
16,4yDWznV6mJqsyiGm1aFJua,0.3617677286742035,0.9979978819593249,0.8181818181818182,0.8642103044586231,1.0,0.12200208550573516,2.6004016064257033e-06,0.8896690070210632,0.2810256410256411,0.03144912641315519,0.5645718064942815,17
17,3ZntoiAN7jN6D7u71umzNZ,0.36382322713257964,0.9349311636780552,0.8181818181818182,0.8443218179379586,1.0,0.06506777893639208,3.504016064257029e-05,0.8114343029087262,0.4184615384615385,0.15827338129496402,0.4174301937315503,17
18,1bdEZCbeCLmqkTgEbgGB65,0.4254881808838643,0.7877754876884258,0.7272727272727273,0.8522158992929815,1.0,0.053701772679874867,0.0005180722891566265,0.8345035105315948,0.11282051282051284,0.33093525179856115,0.5248778087848628,17
19,2xQBP9HffohaVHNoa0OvtH,0.40082219938335045,0.9669650523288588,1.0,0.8433637983560384,1.0,0.17205422314911367,0.02991967871485944,0.9167502507522568,0.0672820512820513,0.17574511819116137,0.35865339635120097,17
20,5JF0H2DHbgQtgKNGPOfuqD,0.41932168550873583,0.9519491670237946,1.0,0.8617769347205456,1.0,0.0680917622523462,0.002078313253012048,0.5777331995987963,0.29025641025641025,0.5025693730729702,0.6049755617569725,17
21,65YqcSQiIbW15xJKgyeCvt,0.31038026721479955,0.9079025701289396,0.4545454545454546,0.8691536855013317,1.0,0.0653806047966632,0.09437751004016065,0.4292878635907723,0.18051282051282053,0.05693730729701953,0.661933605407062,17
22,7G04tU24za49SGlVMVpDQy,0.7482014388489209,0.9499470489831193,0.6363636363636364,0.8434212795309536,1.0,0.04953076120959333,0.002419678714859438,0.8665997993981945,0.09764102564102566,0.20554984583761562,0.6049876598970851,17
23,7BDCsKse21vvsInThQ7ZfG,0.3987667009249743,0.8768697404984734,0.8181818181818182,0.8567377517196451,1.0,0.08644421272158499,0.002961847389558233,0.9037111334002006,0.1353846153846154,0.13360739979445016,0.5447106931427742,17
24,1eD8fNbyfyXWrTLokilmEM,0.36382322713257964,0.7046875890004036,0.5454545454545454,0.8409687494012377,1.0,0.0456725755995829,0.006194779116465864,0.8996990972918757,0.11384615384615386,0.2517985611510791,0.5161913441840208,17
25,0EEdMW3fUV2lJUv5MsZzxl,0.3391572456320658,0.7307151235291817,0.6363636363636364,0.8327297809967236,1.0,0.04640250260688217,0.001526104417670683,0.6740220661985958,0.08133333333333334,0.1541623843782117,0.5137878470149856,17
26,1KnNbJ2Btm3AgpGQDy9utV,0.4789311408016444,0.8588506781323964,1.0,0.8502615393458642,1.0,0.03493222106360793,0.003313253012048193,0.7301905717151455,0.11076923076923079,0.14799588900308325,0.5404723113899956,17
27,3kDBADFebY3Ex3Qhb1ndZF,0.3093525179856115,0.5665414441938127,0.4545454545454546,0.8212718667969573,1.0,0.029301355578727845,0.13253012048192772,0.9689067201604814,0.3928205128205129,0.1829393627954779,0.6359105060248738,17
28,1rDGZc45380it0b7NgRS4r,0.5179856115107914,0.7307151235291817,0.7272727272727273,0.812362284685099,1.0,0.04223149113660063,0.003985943775100401,0.9247743229689067,0.11487179487179489,0.09856115107913668,0.45912844998628877,17
29,1ttd47XsangQfYtXaonvxc,0.30010277492291876,0.5475213228073981,0.7272727272727273,0.8713379701481098,1.0,0.041397288842544316,0.0009377510040160643,0.7803410230692076,0.3220512820512821,0.05457348406988695,0.5006734631329344,17
30,3oW5JBbjGs42jzCkw4Di8X,0.36793422404933196,0.9679661113491964,1.0,0.8885823226226743,1.0,0.11366006256517205,0.00013353413654618475,0.7131394182547642,0.4041025641025642,0.09537512846865365,0.6451010597970739,17
31,1BeXGCZcCtfnW6stIaat1M,0.4141829393627955,0.9269226915153542,0.9090909090909092,0.8589603571497001,1.0,0.0781021897810219,0.0008353413654618474,0.9087261785356069,0.09200000000000001,0.04707091469681398,0.6048303840756214,17
32,65sM3ltHegjiWKnwkLPzbH,0.47584789311408016,0.9099046881696148,1.0,0.8557030905711712,1.0,0.06392075078206466,0.00213855421686747,0.9327983951855567,0.35692307692307695,0.2065775950668037,0.41933363444259836,17
33,158iet48HgPJjRWTdiJOtU,0.32168550873586843,0.9729714064508845,0.5454545454545454,0.8646701538579449,1.0,0.15641293013555788,3.634538152610442e-06,0.9277833500501504,0.2953846153846154,0.05416238437821171,0.5770409562369945,17
34,5Ybo0oo0EvA4i1TFI8B3Es,0.44398766700924974,0.906901511108602,1.0,0.8480964150907244,1.0,0.08248175182481753,0.0019377510040160645,0.9267803410230693,0.0873846153846154,0.09958890030832476,0.45173245366412335,17
35,7E9tuozLbLZtNxSdWqk214,0.34018499486125386,0.9018962160069138,0.6363636363636364,0.8573317238604357,1.0,0.07038581856100105,8.383534136546185e-06,0.9147442326980944,0.10461538461538462,0.18088386433710174,0.645008307389544,17
36,1oupThPjVDfhijTNvr5ZjC,0.3699897225077081,0.9169121013119781,0.4545454545454546,0.8675250522120672,1.0,0.05787278415015642,0.0002871485943775101,0.823470411233701,0.18256410256410258,0.11819116135662898,0.4434694239672221,17
37,6pe3CW02GXJQE61CuKQaoP,0.30524152106885916,0.9149099832713029,0.6363636363636364,0.829300070893449,1.0,0.11470281543274245,0.00018373493975903615,0.7843530591775326,0.3876923076923077,0.11819116135662898,0.3385583856241834,17
38,0UpCUtWUZjGZx6E9rkYg9E,0.303186022610483,0.9609586982068331,1.0,0.8013642198846544,1.0,0.07987486965589156,7.14859437751004e-06,0.6098294884653962,0.7538461538461539,0.046248715313463515,0.6439436710596358,17
39,4mbKo1d0L5fSehTuhdm1eA,0.4254881808838643,0.7437288907935706,0.8181818181818182,0.8000996340365196,1.0,0.05881126173096976,0.0002740963855421687,0.8164493480441324,0.1312820512820513,0.3083247687564234,0.5767062410272128,17
40,7xjxLZJ9TnYk9f11g7zEvK,0.41829393627954775,0.7046875890004036,0.8181818181818182,0.7962867161004771,1.0,0.04306569343065694,0.022690763052208834,0.8605817452357071,0.11487179487179489,0.0408016443987667,0.42935895988256734,17
41,3J7fLLNkte7795S1UVSTI9,0.3124357656731757,0.7957839598511267,0.6363636363636364,0.8370983502902799,1.0,0.06903023983315953,0.0004497991967871486,0.6810431293881646,0.10974358974358976,0.17574511819116137,0.4621086251673576,17
42,5xGsHG1gWuYdGNz4JnpFoa,0.3761562178828366,0.8718644453967854,0.6363636363636364,0.8300281657757085,1.0,0.10145985401459855,0.0009648594377510042,0.8555667001003009,0.21025641025641026,0.05724563206577595,0.48419176358621135,17
43,6KeHWQjAhbaTCVYQmD3oXD,0.3926002055498458,0.7757627794443743,1.0,0.8096606694640838,1.0,0.050156412930135556,4.618473895582329e-05,0.7181544633901705,0.04635897435897436,0.10996916752312436,0.3931250302453502,17
44,3cIFZTnZEBEMERSsmPK7Dx,0.35868448098663924,0.7987871369121395,0.8181818181818182,0.8404897396102776,1.0,0.036183524504692394,0.04437751004016065,0.7402206619859578,0.25128205128205133,0.5375128468653648,0.49289435904053686,17
45,351ICuKsqHJA7EOA3c27AZ,0.4953751284686536,0.6666473462275743,0.6363636363636364,0.8381713322220306,1.0,0.04306569343065694,0.07369477911646588,0.8034102306920763,0.11692307692307695,0.19218910585817062,0.4990240833642508,17
46,6xwinn7k9JdTWk1Oz6yNlO,0.3525179856115108,0.4574260109770127,0.8181818181818182,0.8182445249180893,1.0,0.03347236704900938,0.01997991967871486,0.7512537612838516,0.6943589743589745,0.06372045220966084,0.46736325068959395,17
47,6TphXgO6CQgR3HVIERWB4x,0.30626927029804724,0.5024736668922053,0.8181818181818182,0.8266367764557108,1.0,0.030656934306569343,0.05230923694779117,0.9067201604814443,0.25435897435897437,0.0842754367934224,0.5524696336683175,17
48,5VWwx107v3GKYxiJyLqHtr,0.34121274409044194,0.8448358518476697,0.8181818181818182,0.853039796133433,1.0,0.08748696558915538,0.001244979919678715,0.8615847542627884,0.637948717948718,0.11408016443987667,0.4047150484732147,17
49,6hrPX4iDBnCdAx2nqvWsos,0.3042137718396711,0.5375107326040219,0.8181818181818182,0.8338027629284742,1.0,0.03628779979144943,0.012650602409638554,0.8535606820461384,0.25948717948717953,0.06844809866392601,0.45749116835771775,17
50,77o5uw2FN9GRHfVGjwxkrE,0.43884892086330934,0.6736547593699376,0.7272727272727273,0.8645935122913913,1.0,0.039520333680917626,0.0213855421686747,0.7211634904714143,0.2656410256410257,0.3072970195272353,0.41830125981965705,17
51,3Jai674s9zQJJxsgsyRBHz,0.303186022610483,0.8178072582985542,0.6363636363636364,0.8287635799275737,1.0,0.044734098018769555,0.0393574297188755,0.8355065195586759,0.32820512820512826,0.2836587872559096,0.5176027938638234,17
52,7wcqsaVz5LadhwD12HtOu3,0.4676258992805756,0.6926748807563522,0.7272727272727273,0.8417926462416891,1.0,0.03368091762252347,0.0075401606425702815,0.802407221664995,0.07866666666666668,0.14285714285714288,0.5486466213927379,17
53,4dEar7VO6YbQja1LGGvNYj,0.3771839671120247,0.9749735244915597,0.6363636363636364,0.9044662872909122,1.0,0.06830031282586027,1.3152610441767068e-06,0.6659979939819459,0.45230769230769236,0.1212744090441932,0.5486587195328504,17
54,2VaucjaCTYv8KCBoTtNrFN,0.3658787255909558,0.9679661113491964,0.6363636363636364,0.8948477706884328,1.0,0.08039624608967676,5.080321285140562e-06,0.749247743229689,0.12000000000000002,0.10483042137718396,0.5403916571225784,17
55,3ZvGZxllnrizCCnVrnoVBK,0.41109969167523125,0.9959957639186496,0.7272727272727273,0.9060949205801766,1.0,0.1334723670490094,1.526104417670683e-06,0.8585757271815446,0.08430769230769232,0.03833504624871531,0.46377010307615374,17
56,2527WUoKIauHY1tx5TCetu,0.6176772867420349,0.9889883507762863,0.9090909090909092,0.887241095207986,1.0,0.19082377476538062,0.20983935742971888,0.9237713139418255,0.2738461538461539,0.27132579650565264,0.6251229977578113,17
57,4vKdTlhimjgv4yGqFhRfE5,0.6413155190133607,0.937934340739068,0.6363636363636364,0.8195857523327776,1.0,0.060792492179353494,0.003263052208835341,0.8304914744232698,0.25025641025641027,0.3648509763617677,0.598982949687868,17
58,3NUqzPX3bNb0CXkNE7Vb4O,0.41007194244604317,0.9959957639186496,0.6363636363636364,0.911689754938591,1.0,0.13764337851929095,6.184738955823293e-06,0.9628886659979939,0.3302564102564103,0.20760534429599178,0.7057127417611666,17
59,0m9xsXnyXBjOXDWaHdB40t,0.49331963001027745,0.9829819966542607,0.6363636363636364,0.8682148263110497,1.0,0.19603753910323254,0.04598393574297189,0.7803410230692076,0.22461538461538463,0.447070914696814,0.6938364008839707,17
60,5MvSjrGMwXG8Gyvei23nA0,0.6228160328879753,0.7126960611631045,0.5454545454545454,0.8104462455212584,1.0,0.04421272158498436,0.0004578313253012049,0.7993981945837513,0.2707692307692308,0.1593011305241521,0.5120860419724808,17
61,5E5SpPKWeOuah3SgFMtHpF,0.6998972250770812,0.8168061992782165,0.6363636363636364,0.8546109482477822,1.0,0.06162669447340981,0.003273092369477912,0.8906720160481445,0.23179487179487182,0.1829393627954779,0.5242930653460874,17
62,1NUNwsbMnozgIL8KMvG14s,0.41829393627954775,0.7847723106274129,0.7272727272727273,0.6738134927477918,1.0,0.05119916579770594,0.02349397590361446,0.8976930792377131,0.36615384615384616,0.3874614594039054,0.5235752423660736,17
63,3vsjDl13IPe9BPV5HN8Szd,0.5190133607399794,0.9309269275967047,0.6363636363636364,0.8149106167730068,1.0,0.059228362877997924,3.714859437751004e-05,0.8866599799398195,0.09384615384615386,0.20246659815005139,0.5967931863274886,17
64,4miEA9U9PZKBYryATLzCKC,0.5344295991778006,0.8588506781323964,0.8181818181818182,0.8072272997260064,1.0,0.07601668404588113,0.10843373493975904,0.8365095285857572,0.12000000000000002,0.2209660842754368,0.378405626441695,17
65,6oxaAXEPGRGYlakonZ0ZtV,0.34018499486125386,0.7126960611631045,0.5454545454545454,0.8115575482362859,1.0,0.07799791449426487,0.2530120481927711,0.48946840521564694,0.08923076923076924,0.3987667009249743,0.723638152694659,17
66,3uMFGmOMgcOrnvPOkrJiYv,0.65775950668037,0.9139089242509653,0.6363636363636364,0.7991032936713226,1.0,0.178310740354536,0.03805220883534137,0.8014042126379138,0.20512820512820518,0.27646454265159304,0.5363145839046344,17
67,10m4UH1zhI5njtSM6rbuuG,0.6330935251798561,0.9038983340475891,0.6363636363636364,0.793585100879462,1.0,0.047862356621480716,3.4036144578313254e-05,0.6328986960882648,0.3743589743589744,0.3042137718396711,0.524365654186763,17
68,5hlWpgyugSJrGnMRwwbn2J,0.5056526207605344,0.6706515823089247,0.6363636363636364,0.8160602402713111,1.0,0.32012513034410844,0.00891566265060241,0.9699097291875627,0.08451282051282052,0.2199383350462487,0.47305340925588374,17
69,4sYzBnlOItjwST66772cg3,0.7420349434737924,0.9629608162475083,0.5454545454545454,0.8651491636489049,1.0,0.12095933263816477,0.1465863453815261,0.9368104312938818,0.06615384615384616,0.2394655704008222,0.5565588050263739,17
70,2hWJBOBNI9BJFvwT8Nb4x2,0.41623843782117165,0.7967850188714642,0.6363636363636364,0.6950623670747831,1.0,0.041605839416058395,0.22088353413654618,0.8054162487462387,0.09333333333333334,0.03946557040082219,0.5650396012453018,17
71,2JQhcavFjkLO5qtNA5891J,0.5878725590955807,0.9399364587797432,0.4545454545454546,0.8972236592515951,1.0,0.052763295099061525,3.253012048192771e-05,0.9017051153460381,0.10000000000000002,0.26515930113052416,0.5565467068862614,17
72,79pqKla5Q9IiAQfK4jalAO,0.3710174717368962,0.7116950021427669,0.5454545454545454,0.7616447280182407,1.0,0.04410844629822732,1.8473895582329318e-06,0.8716148445336008,0.5046153846153847,0.03648509763617677,0.5564741180455858,17
73,7cuAAwhKyw6d1Wlpa4Dq2i,0.6659815005138746,0.8358263206646313,1.0,0.7520070510241229,1.0,0.05464025026068822,0.00020481927710843374,0.8224674022066198,0.2820512820512821,0.3432682425488181,0.5162881293049215,17
74,07TquTYZrmDazkHp8hFLWS,0.6115107913669064,0.729714064508844,0.4545454545454546,0.6428119790768523,1.0,0.04358706986444213,0.003524096385542169,0.8756268806419257,0.17128205128205132,0.03658787255909558,0.44979271853273756,17
75,2fceZF6li3aNl11Aiong0n,0.44912641315519014,0.9849841146949359,0.5454545454545454,0.9162307677568929,1.0,0.07601668404588113,0.0003755020080321285,0.7412236710130391,0.2800000000000001,0.15107913669064746,0.7017485845176068,17
76,0mi2wV4LrZ13lUre7KRZqk,0.5724563206577595,0.9499470489831193,0.9090909090909092,0.8646509934663065,1.0,0.05610010427528676,0.003263052208835341,0.8244734202607823,0.0997948717948718,0.34532374100719426,0.4031382575452067,17
77,0pzPDpkxg2NZqz4VuCJFfI,0.5621788283658787,0.7697564253223487,0.7272727272727273,0.8197965166408001,1.0,0.04483837330552659,0.12048192771084337,0.8505516549648947,0.30153846153846153,0.3617677286742035,0.39324197893310536,17
78,55ZEwVKzdrMiR7Md5G2qwN,0.6947584789311408,0.8998940979662386,0.6363636363636364,0.8232645475273515,1.0,0.04098018769551617,0.00044377510040160645,0.7763289869608827,0.09046153846153847,0.06248715313463515,0.538794702627716,17
79,1a0pkuPsOBEt8nKUjWxKfk,0.5601233299075026,0.6266049854140696,0.6363636363636364,0.7454158763005115,1.0,0.13660062565172054,0.0020080321285140565,0.8525576730190572,0.2338461538461539,0.30626927029804724,0.6613448292549159,17
80,1gHiThLuYqO6BwewgLRSVg,0.3093525179856115,0.9649629342881836,0.4545454545454546,0.8222682071621543,1.0,0.04150156412930136,0.4056224899598394,0.9498495486459377,0.11692307692307695,0.11408016443987667,0.39961366605907117,17
81,16d5nuL4xktJSBVxTDEUyN,0.46454265159301134,0.7046875890004036,0.4545454545454546,0.798317717614148,1.0,0.040458811261730974,0.005763052208835342,0.9207622868605818,0.10082051282051283,0.20246659815005139,0.5106060361653735,17
82,5yk8YnCXlE21cm6AAJm8AN,0.42446043165467623,0.8668591502950973,1.0,0.7936809028376539,1.0,0.0575599582898853,0.001606425702811245,0.9247743229689067,0.4215384615384616,0.3977389516957862,0.625191553885116,17
83,5VY0seWsXI27REVyZIn24o,0.4265159301130524,0.6155933361903558,0.7272727272727273,0.8382479737885842,1.0,0.03128258602711158,0.0003323293172690763,0.6860581745235708,0.7887179487179489,0.03987667009249743,0.4435379800945268,17
84,3YPkFWc7SYwynA7lUdlItC,0.3771839671120247,0.5254980243599705,0.8181818181818182,0.7580808951734973,1.0,0.036392075078206465,0.00022991967871485947,0.9578736208625878,0.3856410256410257,0.2065775950668037,0.4442517703611698,17
85,64OLXHDIVMAXwMkHjcTZPW,0.8345323741007195,0.9729714064508845,0.4545454545454546,0.8085876875323331,1.0,0.07278415015641293,0.02700803212851406,0.9077231695085256,0.07887179487179488,0.20554984583761562,0.5162357040311003,17
